,Visitor,Visitor_PTS,Home,Home_PTS,VisitorWin,Visitor_W_PCT,Visitor_E_OFF_RATING,Visitor_E_DEF_RATING,Visitor_E_NET_RATING,Visitor_E_PACE,Visitor_E_AST_RATIO,Visitor_E_OREB_PCT,Visitor_E_DREB_PCT,Visitor_E_REB_PCT,Visitor_E_TM_TOV_PCT,Home_E_OFF_RATING,Home_E_DEF_RATING,Home_E_NET_RATING,Home_E_PACE,Home_E_AST_RATIO,Home_E_OREB_PCT,Home_E_DREB_PCT,Home_E_REB_PCT,Home_E_TM_TOV_PCT,Visitor_TS%,Visitor_3P%,Home_TS%,Home_3P%
636,Indiana Pacers,139,Milwaukee Bucks,123,1.0,0.427,111.0,115.4,-4.4,103.8,18.9,0.234,0.722,0.478,0.142,112.8,109.4,3.3,102.8,18.1,0.25,0.778,0.524,0.141,115.30%,35.60%,115.80%,36.30%
637,Minnesota Timberwolves,114,Milwaukee Bucks,123,0.0,0.512,111.3,111.1,0.2,103.4,18.6,0.215,0.743,0.484,0.147,112.8,109.4,3.3,102.8,18.1,0.25,0.778,0.524,0.141,117.10%,37.10%,115.80%,36.30%
638,Golden State Warriors,111,Milwaukee Bucks,128,0.0,0.537,113.5,111.4,2.1,104.2,20.4,0.244,0.76,0.507,0.155,112.8,109.4,3.3,102.8,18.1,0.25,0.778,0.524,0.141,117.90%,37.30%,115.80%,36.30%
639,Orlando Magic,117,Milwaukee Bucks,139,0.0,0.415,109.0,111.5,-2.4,101.7,17.0,0.238,0.777,0.507,0.148,112.8,109.4,3.3,102.8,18.1,0.25,0.778,0.524,0.141,113.50%,35.10%,115.80%,36.30%
640,New York Knicks,108,Milwaukee Bucks,119,0.0,0.573,114.9,111.8,3.1,99.7,16.6,0.283,0.771,0.526,0.129,112.8,109.4,3.3,102.8,18.1,0.25,0.778,0.524,0.141,113.50%,35.10%,115.80%,36.30%
641,Miami Heat,115,Milwaukee Bucks,123,0.0,0.537,110.4,110.6,-0.2,98.6,17.8,0.228,0.777,0.492,0.136,112.8,109.4,3.3,102.8,18.1,0.25,0.778,0.524,0.141,113.40%,34.80%,115.80%,36.30%
642,Miami Heat,99,Milwaukee Bucks,128,1.0,0.537,110.4,110.6,-0.2,98.6,17.8,0.228,0.777,0.492,0.136,112.8,109.4,3.3,102.8,18.1,0.25,0.778,0.524,0.141,113.40%,34.80%,115.80%,36.30%
643,Miami Heat,130,Milwaukee Bucks,117,1.0,0.537,110.4,110.6,-0.2,98.6,17.8,0.228,0.777,0.492,0.136,112.8,109.4,3.3,102.8,18.1,0.25,0.778,0.524,0.141,113.40%,34.80%,115.80%,36.30%
644,Miami Heat,122,Milwaukee Bucks,138,0.0,0.537,110.4,110.6,-0.2,98.6,17.8,0.228,0.777,0.492,0.136,112.8,109.4,3.3,102.8,18.1,0.25,0.778,0.524,0.141,113.40%,34.80%,115.80%,36.30%
645,Miami Heat,128,Milwaukee Bucks,126,1.0,0.537,110.4,110.6,-0.2,98.6,17.8,0.228,0.777,0.492,0.136,112.8,109.4,3.3,102.8,18.1,0.25,0.778,0.524,0.141,113.40%,34.80%,115.80%,36.30%
646,Oklahoma City Thunder,94,Milwaukee Bucks,108,1.0,0.488,112.3,111.4,0.8,103.6,17.2,0.247,0.729,0.484,0.125,112.8,109.4,3.3,102.8,18.1,0.25,0.778,0.524,0.141,113.00%,34.70%,115.80%,36.30%
647,Chicago Bulls,118,Milwaukee Bucks,113,1.0,0.488,111.7,109.4,2.3,100.6,18.1,0.201,0.778,0.494,0.132,112.8,109.4,3.3,102.8,18.1,0.25,0.778,0.524,0.141,116.30%,36.50%,115.80%,36.30%
648,Chicago Bulls,92,Milwaukee Bucks,105,1.0,0.488,111.7,109.4,2.3,100.6,18.1,0.201,0.778,0.494,0.132,112.8,109.4,3.3,102.8,18.1,0.25,0.778,0.524,0.141,116.30%,36.50%,115.80%,36.30%
649,Los Angeles Lakers,133,Milwaukee Bucks,129,1.0,0.524,111.8,111.5,0.3,103.6,17.9,0.228,0.763,0.505,0.134,112.8,109.4,3.3,102.8,18.1,0.25,0.778,0.524,0.141,114.90%,35.50%,115.80%,36.30%
650,Utah Jazz,97,Milwaukee Bucks,123,1.0,0.451,112.7,113.8,-1.1,103.1,18.2,0.268,0.752,0.514,0.148,112.8,109.4,3.3,102.8,18.1,0.25,0.778,0.524,0.141,115.80%,36.40%,115.80%,36.30%
651,Cleveland Cavaliers,98,Milwaukee Bucks,113,1.0,0.622,113.7,107.7,6.0,98.0,18.6,0.236,0.763,0.499,0.135,112.8,109.4,3.3,102.8,18.1,0.25,0.778,0.524,0.141,116.60%,36.70%,115.80%,36.30%
652,Cleveland Cavaliers,102,Milwaukee Bucks,117,0.0,0.622,113.7,107.7,6.0,98.0,18.6,0.236,0.763,0.499,0.135,112.8,109.4,3.3,102.8,18.1,0.25,0.778,0.524,0.141,116.60%,36.70%,115.80%,36.30%
653,Los Angeles Clippers,105,Milwaukee Bucks,106,0.0,0.537,112.4,112.0,0.3,100.2,17.5,0.229,0.766,0.501,0.141,112.8,109.4,3.3,102.8,18.1,0.25,0.778,0.524,0.141,116.40%,36.50%,115.80%,36.30%
654,Dallas Mavericks,115,Milwaukee Bucks,124,0.0,0.463,114.3,114.0,0.3,98.8,17.4,0.18,0.755,0.464,0.122,112.8,109.4,3.3,102.8,18.1,0.25,0.778,0.524,0.141,118.80%,37.60%,115.80%,36.30%
655,San Antonio Spurs,94,Milwaukee Bucks,130,1.0,0.268,107.2,117.7,-10.5,104.1,18.7,0.256,0.749,0.493,0.145,112.8,109.4,3.3,102.8,18.1,0.25,0.778,0.524,0.141,110.10%,34.40%,115.80%,36.30%
656,Brooklyn Nets,99,Milwaukee Bucks,110,1.0,0.549,113.0,110.9,2.1,100.7,18.9,0.196,0.737,0.473,0.137,112.8,109.4,3.3,102.8,18.1,0.25,0.778,0.524,0.141,118.10%,37.40%,115.80%,36.30%
657,Brooklyn Nets,113,Milwaukee Bucks,118,0.0,0.549,113.0,110.9,2.1,100.7,18.9,0.196,0.737,0.473,0.137,112.8,109.4,3.3,102.8,18.1,0.25,0.778,0.524,0.141,118.10%,37.40%,115.80%,36.30%
658,Toronto Raptors,111,Milwaukee Bucks,118,0.0,0.5,112.2,111.4,0.8,99.6,17.2,0.278,0.767,0.504,0.116,112.8,109.4,3.3,102.8,18.1,0.25,0.778,0.524,0.141,110.00%,33.50%,115.80%,36.30%
659,Boston Celtics,125,Milwaukee Bucks,131,0.0,0.695,115.7,108.8,7.0,100.6,19.1,0.221,0.785,0.507,0.131,112.8,109.4,3.3,102.8,18.1,0.25,0.778,0.524,0.141,118.90%,37.80%,115.80%,36.30%
660,Boston Celtics,140,Milwaukee Bucks,99,0.0,0.695,115.7,108.8,7.0,100.6,19.1,0.221,0.785,0.507,0.131,112.8,109.4,3.3,102.8,18.1,0.25,0.778,0.524,0.141,118.90%,37.80%,115.80%,36.30%
661,Portland Trail Blazers,111,Milwaukee Bucks,119,0.0,0.402,112.0,116.0,-4.0,101.0,17.8,0.224,0.749,0.484,0.143,112.8,109.4,3.3,102.8,18.1,0.25,0.778,0.524,0.141,116.80%,36.90%,115.80%,36.30%
662,Phoenix Suns,101,Milwaukee Bucks,104,0.0,0.549,112.1,110.1,2.1,100.8,19.3,0.266,0.76,0.508,0.134,112.8,109.4,3.3,102.8,18.1,0.25,0.778,0.524,0.141,113.60%,35.20%,115.80%,36.30%
663,Philadelphia 76ers,147,Indiana Pacers,143,1.0,0.659,115.5,110.2,5.2,99.2,18.6,0.216,0.772,0.499,0.137,111.0,115.4,-4.4,103.8,18.9,0.234,0.722,0.478,0.142,119.20%,37.90%,115.30%,35.60%
664,Philadelphia 76ers,141,Indiana Pacers,121,1.0,0.659,115.5,110.2,5.2,99.2,18.6,0.216,0.772,0.499,0.137,111.0,115.4,-4.4,103.8,18.9,0.234,0.722,0.478,0.142,119.20%,37.90%,115.30%,35.60%
665,Atlanta Hawks,114,Indiana Pacers,129,0.0,0.5,113.9,113.6,0.3,103.1,17.6,0.251,0.758,0.502,0.124,111.0,115.4,-4.4,103.8,18.9,0.234,0.722,0.478,0.142,114.50%,35.30%,115.30%,35.60%
666,Detroit Pistons,115,Indiana Pacers,124,0.0,0.207,107.8,116.1,-8.2,101.6,16.7,0.249,0.74,0.487,0.147,111.0,115.4,-4.4,103.8,18.9,0.234,0.722,0.478,0.142,,,115.30%,35.60%
667,Detroit Pistons,122,Indiana Pacers,115,1.0,0.207,107.8,116.1,-8.2,101.6,16.7,0.249,0.74,0.487,0.147,111.0,115.4,-4.4,103.8,18.9,0.234,0.722,0.478,0.142,,,115.30%,35.60%
668,Houston Rockets,125,Indiana Pacers,134,0.0,0.268,107.7,116.9,-9.2,101.8,16.0,0.302,0.758,0.527,0.158,111.0,115.4,-4.4,103.8,18.9,0.234,0.722,0.478,0.142,109.80%,33.00%,115.30%,35.60%
669,Sacramento Kings,104,Indiana Pacers,107,0.0,0.585,117.0,114.1,2.9,102.5,19.3,0.227,0.772,0.502,0.131,111.0,115.4,-4.4,103.8,18.9,0.234,0.722,0.478,0.142,119.30%,38.40%,115.30%,35.60%
670,Minnesota Timberwolves,115,Indiana Pacers,101,1.0,0.512,111.3,111.1,0.2,103.4,18.6,0.215,0.743,0.484,0.147,111.0,115.4,-4.4,103.8,18.9,0.234,0.722,0.478,0.142,117.10%,37.10%,115.30%,35.60%
671,Denver Nuggets,122,Indiana Pacers,119,1.0,0.646,115.0,111.7,3.3,100.3,20.5,0.248,0.764,0.513,0.144,111.0,115.4,-4.4,103.8,18.9,0.234,0.722,0.478,0.142,119.00%,37.90%,115.30%,35.60%
672,New Orleans Pelicans,122,Indiana Pacers,129,0.0,0.512,111.8,109.9,1.9,101.4,18.5,0.247,0.774,0.511,0.143,111.0,115.4,-4.4,103.8,18.9,0.234,0.722,0.478,0.142,115.40%,35.90%,115.30%,35.60%
673,Golden State Warriors,119,Indiana Pacers,125,0.0,0.537,113.5,111.4,2.1,104.2,20.4,0.244,0.76,0.507,0.155,111.0,115.4,-4.4,103.8,18.9,0.234,0.722,0.478,0.142,117.90%,37.30%,115.30%,35.60%
674,Orlando Magic,113,Indiana Pacers,114,0.0,0.415,109.0,111.5,-2.4,101.7,17.0,0.238,0.777,0.507,0.148,111.0,115.4,-4.4,103.8,18.9,0.234,0.722,0.478,0.142,113.50%,35.10%,115.30%,35.60%
675,Orlando Magic,102,Indiana Pacers,123,0.0,0.415,109.0,111.5,-2.4,101.7,17.0,0.238,0.777,0.507,0.148,111.0,115.4,-4.4,103.8,18.9,0.234,0.722,0.478,0.142,113.50%,35.10%,115.30%,35.60%
676,New York Knicks,109,Indiana Pacers,106,1.0,0.573,114.9,111.8,3.1,99.7,16.6,0.283,0.771,0.526,0.129,111.0,115.4,-4.4,103.8,18.9,0.234,0.722,0.478,0.142,113.50%,35.10%,115.30%,35.60%
677,New York Knicks,138,Indiana Pacers,129,1.0,0.573,114.9,111.8,3.1,99.7,16.6,0.283,0.771,0.526,0.129,111.0,115.4,-4.4,103.8,18.9,0.234,0.722,0.478,0.142,113.50%,35.10%,115.30%,35.60%
678,Washington Wizards,114,Indiana Pacers,107,1.0,0.427,111.5,113.3,-1.8,100.8,18.5,0.226,0.761,0.504,0.139,111.0,115.4,-4.4,103.8,18.9,0.234,0.722,0.478,0.142,116.00%,36.50%,115.30%,35.60%
679,Washington Wizards,111,Indiana Pacers,121,0.0,0.427,111.5,113.3,-1.8,100.8,18.5,0.226,0.761,0.504,0.139,111.0,115.4,-4.4,103.8,18.9,0.234,0.722,0.478,0.142,116.00%,36.50%,115.30%,35.60%
680,Miami Heat,99,Indiana Pacers,101,1.0,0.537,110.4,110.6,-0.2,98.6,17.8,0.228,0.777,0.492,0.136,111.0,115.4,-4.4,103.8,18.9,0.234,0.722,0.478,0.142,113.40%,34.80%,115.30%,35.60%
681,Miami Heat,87,Indiana Pacers,82,1.0,0.537,110.4,110.6,-0.2,98.6,17.8,0.228,0.777,0.492,0.136,111.0,115.4,-4.4,103.8,18.9,0.234,0.722,0.478,0.142,113.40%,34.80%,115.30%,35.60%
682,Oklahoma City Thunder,117,Indiana Pacers,121,0.0,0.488,112.3,111.4,0.8,103.6,17.2,0.247,0.729,0.484,0.125,111.0,115.4,-4.4,103.8,18.9,0.234,0.722,0.478,0.142,113.00%,34.70%,115.30%,35.60%
683,Chicago Bulls,113,Indiana Pacers,117,0.0,0.488,111.7,109.4,2.3,100.6,18.1,0.201,0.778,0.494,0.132,111.0,115.4,-4.4,103.8,18.9,0.234,0.722,0.478,0.142,116.30%,36.50%,115.30%,35.60%
684,Los Angeles Lakers,112,Indiana Pacers,111,1.0,0.524,111.8,111.5,0.3,103.6,17.9,0.228,0.763,0.505,0.134,111.0,115.4,-4.4,103.8,18.9,0.234,0.722,0.478,0.142,114.90%,35.50%,115.30%,35.60%
685,Utah Jazz,123,Indiana Pacers,117,1.0,0.451,112.7,113.8,-1.1,103.1,18.2,0.268,0.752,0.514,0.148,111.0,115.4,-4.4,103.8,18.9,0.234,0.722,0.478,0.142,115.80%,36.40%,115.30%,35.60%
686,Cleveland Cavaliers,126,Indiana Pacers,135,0.0,0.622,113.7,107.7,6.0,98.0,18.6,0.236,0.763,0.499,0.135,111.0,115.4,-4.4,103.8,18.9,0.234,0.722,0.478,0.142,116.60%,36.70%,115.30%,35.60%
687,Cleveland Cavaliers,122,Indiana Pacers,103,1.0,0.622,113.7,107.7,6.0,98.0,18.6,0.236,0.763,0.499,0.135,111.0,115.4,-4.4,103.8,18.9,0.234,0.722,0.478,0.142,116.60%,36.70%,115.30%,35.60%
688,Los Angeles Clippers,130,Indiana Pacers,131,0.0,0.537,112.4,112.0,0.3,100.2,17.5,0.229,0.766,0.501,0.141,111.0,115.4,-4.4,103.8,18.9,0.234,0.722,0.478,0.142,116.40%,36.50%,115.30%,35.60%
689,Dallas Mavericks,127,Indiana Pacers,104,1.0,0.463,114.3,114.0,0.3,98.8,17.4,0.18,0.755,0.464,0.122,111.0,115.4,-4.4,103.8,18.9,0.234,0.722,0.478,0.142,118.80%,37.60%,115.30%,35.60%
690,San Antonio Spurs,137,Indiana Pacers,134,1.0,0.268,107.2,117.7,-10.5,104.1,18.7,0.256,0.749,0.493,0.145,111.0,115.4,-4.4,103.8,18.9,0.234,0.722,0.478,0.142,110.10%,34.40%,115.30%,35.60%
691,Brooklyn Nets,117,Indiana Pacers,128,0.0,0.549,113.0,110.9,2.1,100.7,18.9,0.196,0.737,0.473,0.137,111.0,115.4,-4.4,103.8,18.9,0.234,0.722,0.478,0.142,118.10%,37.40%,115.30%,35.60%
692,Brooklyn Nets,136,Indiana Pacers,133,1.0,0.549,113.0,110.9,2.1,100.7,18.9,0.196,0.737,0.473,0.137,111.0,115.4,-4.4,103.8,18.9,0.234,0.722,0.478,0.142,118.10%,37.40%,115.30%,35.60%
693,Toronto Raptors,104,Indiana Pacers,118,0.0,0.5,112.2,111.4,0.8,99.6,17.2,0.278,0.767,0.504,0.116,111.0,115.4,-4.4,103.8,18.9,0.234,0.722,0.478,0.142,110.00%,33.50%,115.30%,35.60%
694,Boston Celtics,142,Indiana Pacers,138,1.0,0.695,115.7,108.8,7.0,100.6,19.1,0.221,0.785,0.507,0.131,111.0,115.4,-4.4,103.8,18.9,0.234,0.722,0.478,0.142,118.90%,37.80%,115.30%,35.60%
695,Phoenix Suns,117,Indiana Pacers,104,1.0,0.549,112.1,110.1,2.1,100.8,19.3,0.266,0.76,0.508,0.134,111.0,115.4,-4.4,103.8,18.9,0.234,0.722,0.478,0.142,113.60%,35.20%,115.30%,35.60%
696,Milwaukee Bucks,149,Indiana Pacers,136,1.0,0.707,112.8,109.4,3.3,102.8,18.1,0.25,0.778,0.524,0.141,111.0,115.4,-4.4,103.8,18.9,0.234,0.722,0.478,0.142,115.80%,36.30%,115.30%,35.60%
697,Philadelphia 76ers,117,Minnesota Timberwolves,94,0.0,0.659,115.5,110.2,5.2,99.2,18.6,0.216,0.772,0.499,0.137,111.3,111.1,0.2,103.4,18.6,0.215,0.743,0.484,0.147,119.20%,37.90%,117.10%,37.10%
698,Memphis Grizzlies,101,Minnesota Timberwolves,109,0.0,0.622,112.3,108.3,4.0,103.7,18.2,0.265,0.759,0.512,0.131,111.3,111.1,0.2,103.4,18.6,0.215,0.743,0.484,0.147,112.20%,34.60%,117.10%,37.10%
699,Atlanta Hawks,124,Minnesota Timberwolves,125,0.0,0.5,113.9,113.6,0.3,103.1,17.6,0.251,0.758,0.502,0.124,111.3,111.1,0.2,103.4,18.6,0.215,0.743,0.484,0.147,114.50%,35.30%,117.10%,37.10%
700,Detroit Pistons,116,Minnesota Timberwolves,104,1.0,0.207,107.8,116.1,-8.2,101.6,16.7,0.249,0.74,0.487,0.147,111.3,111.1,0.2,103.4,18.6,0.215,0.743,0.484,0.147,,,117.10%,37.10%
701,Houston Rockets,117,Minnesota Timberwolves,129,0.0,0.268,107.7,116.9,-9.2,101.8,16.0,0.302,0.758,0.527,0.158,111.3,111.1,0.2,103.4,18.6,0.215,0.743,0.484,0.147,109.80%,33.00%,117.10%,37.10%
702,Indiana Pacers,115,Minnesota Timberwolves,121,0.0,0.427,111.0,115.4,-4.4,103.8,18.9,0.234,0.722,0.478,0.142,111.3,111.1,0.2,103.4,18.6,0.215,0.743,0.484,0.147,115.30%,35.60%,117.10%,37.10%
703,Denver Nuggets,98,Minnesota Timberwolves,128,1.0,0.646,115.0,111.7,3.3,100.3,20.5,0.248,0.764,0.513,0.144,111.3,111.1,0.2,103.4,18.6,0.215,0.743,0.484,0.147,119.00%,37.90%,117.10%,37.10%
704,Denver Nuggets,120,Minnesota Timberwolves,111,1.0,0.646,115.0,111.7,3.3,100.3,20.5,0.248,0.764,0.513,0.144,111.3,111.1,0.2,103.4,18.6,0.215,0.743,0.484,0.147,119.00%,37.90%,117.10%,37.10%
705,Denver Nuggets,108,Minnesota Timberwolves,114,0.0,0.646,115.0,111.7,3.3,100.3,20.5,0.248,0.764,0.513,0.144,111.3,111.1,0.2,103.4,18.6,0.215,0.743,0.484,0.147,119.00%,37.90%,117.10%,37.10%
706,New Orleans Pelicans,108,Minnesota Timberwolves,113,0.0,0.512,111.8,109.9,1.9,101.4,18.5,0.247,0.774,0.511,0.143,111.3,111.1,0.2,103.4,18.6,0.215,0.743,0.484,0.147,115.40%,35.90%,117.10%,37.10%
707,Golden State Warriors,137,Minnesota Timberwolves,114,1.0,0.537,113.5,111.4,2.1,104.2,20.4,0.244,0.76,0.507,0.155,111.3,111.1,0.2,103.4,18.6,0.215,0.743,0.484,0.147,117.90%,37.30%,117.10%,37.10%
708,Golden State Warriors,114,Minnesota Timberwolves,119,0.0,0.537,113.5,111.4,2.1,104.2,20.4,0.244,0.76,0.507,0.155,111.3,111.1,0.2,103.4,18.6,0.215,0.743,0.484,0.147,117.90%,37.30%,117.10%,37.10%
709,Orlando Magic,127,Minnesota Timberwolves,120,1.0,0.415,109.0,111.5,-2.4,101.7,17.0,0.238,0.777,0.507,0.148,111.3,111.1,0.2,103.4,18.6,0.215,0.743,0.484,0.147,113.50%,35.10%,117.10%,37.10%
710,New York Knicks,120,Minnesota Timberwolves,107,1.0,0.573,114.9,111.8,3.1,99.7,16.6,0.283,0.771,0.526,0.129,111.3,111.1,0.2,103.4,18.6,0.215,0.743,0.484,0.147,113.50%,35.10%,117.10%,37.10%
711,Washington Wizards,114,Minnesota Timberwolves,106,1.0,0.427,111.5,113.3,-1.8,100.8,18.5,0.226,0.761,0.504,0.139,111.3,111.1,0.2,103.4,18.6,0.215,0.743,0.484,0.147,116.00%,36.50%,117.10%,37.10%
712,Miami Heat,101,Minnesota Timberwolves,105,0.0,0.537,110.4,110.6,-0.2,98.6,17.8,0.228,0.777,0.492,0.136,111.3,111.1,0.2,103.4,18.6,0.215,0.743,0.484,0.147,113.40%,34.80%,117.10%,37.10%
713,Oklahoma City Thunder,108,Minnesota Timberwolves,115,0.0,0.488,112.3,111.4,0.8,103.6,17.2,0.247,0.729,0.484,0.125,111.3,111.1,0.2,103.4,18.6,0.215,0.743,0.484,0.147,113.00%,34.70%,117.10%,37.10%
714,Oklahoma City Thunder,135,Minnesota Timberwolves,128,1.0,0.488,112.3,111.4,0.8,103.6,17.2,0.247,0.729,0.484,0.125,111.3,111.1,0.2,103.4,18.6,0.215,0.743,0.484,0.147,113.00%,34.70%,117.10%,37.10%
715,Oklahoma City Thunder,95,Minnesota Timberwolves,120,1.0,0.488,112.3,111.4,0.8,103.6,17.2,0.247,0.729,0.484,0.125,111.3,111.1,0.2,103.4,18.6,0.215,0.743,0.484,0.147,113.00%,34.70%,117.10%,37.10%
716,Chicago Bulls,126,Minnesota Timberwolves,150,0.0,0.488,111.7,109.4,2.3,100.6,18.1,0.201,0.778,0.494,0.132,111.3,111.1,0.2,103.4,18.6,0.215,0.743,0.484,0.147,116.30%,36.50%,117.10%,37.10%
717,Charlotte Hornets,121,Minnesota Timberwolves,113,1.0,0.329,106.7,112.6,-5.9,103.3,17.8,0.238,0.755,0.491,0.137,111.3,111.1,0.2,103.4,18.6,0.215,0.743,0.484,0.147,109.20%,32.70%,117.10%,37.10%
718,Los Angeles Lakers,102,Minnesota Timberwolves,111,0.0,0.524,111.8,111.5,0.3,103.6,17.9,0.228,0.763,0.505,0.134,111.3,111.1,0.2,103.4,18.6,0.215,0.743,0.484,0.147,114.90%,35.50%,117.10%,37.10%
719,Los Angeles Lakers,123,Minnesota Timberwolves,111,1.0,0.524,111.8,111.5,0.3,103.6,17.9,0.228,0.763,0.505,0.134,111.3,111.1,0.2,103.4,18.6,0.215,0.743,0.484,0.147,114.90%,35.50%,117.10%,37.10%
720,Utah Jazz,132,Minnesota Timberwolves,126,1.0,0.451,112.7,113.8,-1.1,103.1,18.2,0.268,0.752,0.514,0.148,111.3,111.1,0.2,103.4,18.6,0.215,0.743,0.484,0.147,115.80%,36.40%,117.10%,37.10%
721,Dallas Mavericks,106,Minnesota Timberwolves,116,0.0,0.463,114.3,114.0,0.3,98.8,17.4,0.18,0.755,0.464,0.122,111.3,111.1,0.2,103.4,18.6,0.215,0.743,0.484,0.147,118.80%,37.60%,117.10%,37.10%
722,Dallas Mavericks,104,Minnesota Timberwolves,99,0.0,0.463,114.3,114.0,0.3,98.8,17.4,0.18,0.755,0.464,0.122,111.3,111.1,0.2,103.4,18.6,0.215,0.743,0.484,0.147,118.80%,37.60%,117.10%,37.10%
723,San Antonio Spurs,122,Minnesota Timberwolves,134,0.0,0.268,107.2,117.7,-10.5,104.1,18.7,0.256,0.749,0.493,0.145,111.3,111.1,0.2,103.4,18.6,0.215,0.743,0.484,0.147,110.10%,34.40%,117.10%,37.10%
724,San Antonio Spurs,115,Minnesota Timberwolves,106,1.0,0.268,107.2,117.7,-10.5,104.1,18.7,0.256,0.749,0.493,0.145,111.3,111.1,0.2,103.4,18.6,0.215,0.743,0.484,0.147,110.10%,34.40%,117.10%,37.10%
725,Brooklyn Nets,124,Minnesota Timberwolves,123,1.0,0.549,113.0,110.9,2.1,100.7,18.9,0.196,0.737,0.473,0.137,111.3,111.1,0.2,103.4,18.6,0.215,0.743,0.484,0.147,118.10%,37.40%,117.10%,37.10%
726,Boston Celtics,104,Minnesota Timberwolves,102,1.0,0.695,115.7,108.8,7.0,100.6,19.1,0.221,0.785,0.507,0.131,111.3,111.1,0.2,103.4,18.6,0.215,0.743,0.484,0.147,118.90%,37.80%,117.10%,37.10%
727,Portland Trail Blazers,107,Minnesota Timberwolves,105,1.0,0.402,112.0,116.0,-4.0,101.0,17.8,0.224,0.749,0.484,0.143,111.3,111.1,0.2,103.4,18.6,0.215,0.743,0.484,0.147,116.80%,36.90%,117.10%,37.10%
728,Phoenix Suns,129,Minnesota Timberwolves,117,1.0,0.549,112.1,110.1,2.1,100.8,19.3,0.266,0.76,0.508,0.134,111.3,111.1,0.2,103.4,18.6,0.215,0.743,0.484,0.147,113.60%,35.20%,117.10%,37.10%
729,Milwaukee Bucks,115,Minnesota Timberwolves,102,1.0,0.707,112.8,109.4,3.3,102.8,18.1,0.25,0.778,0.524,0.141,111.3,111.1,0.2,103.4,18.6,0.215,0.743,0.484,0.147,115.80%,36.30%,117.10%,37.10%
730,Philadelphia 76ers,112,Golden State Warriors,120,0.0,0.659,115.5,110.2,5.2,99.2,18.6,0.216,0.772,0.499,0.137,113.5,111.4,2.1,104.2,20.4,0.244,0.76,0.507,0.155,119.20%,37.90%,117.90%,37.30%
731,Memphis Grizzlies,109,Golden State Warriors,123,0.0,0.622,112.3,108.3,4.0,103.7,18.2,0.265,0.759,0.512,0.131,113.5,111.4,2.1,104.2,20.4,0.244,0.76,0.507,0.155,112.20%,34.60%,117.90%,37.30%
732,Houston Rockets,101,Golden State Warriors,120,0.0,0.268,107.7,116.9,-9.2,101.8,16.0,0.302,0.758,0.527,0.158,113.5,111.4,2.1,104.2,20.4,0.244,0.76,0.507,0.155,109.80%,33.00%,117.90%,37.30%
733,Houston Rockets,101,Golden State Warriors,116,0.0,0.268,107.7,116.9,-9.2,101.8,16.0,0.302,0.758,0.527,0.158,113.5,111.4,2.1,104.2,20.4,0.244,0.76,0.507,0.155,109.80%,33.00%,117.90%,37.30%
734,Sacramento Kings,125,Golden State Warriors,130,0.0,0.585,117.0,114.1,2.9,102.5,19.3,0.227,0.772,0.502,0.131,113.5,111.4,2.1,104.2,20.4,0.244,0.76,0.507,0.155,119.30%,38.40%,117.90%,37.30%
735,Sacramento Kings,113,Golden State Warriors,116,0.0,0.585,117.0,114.1,2.9,102.5,19.3,0.227,0.772,0.502,0.131,113.5,111.4,2.1,104.2,20.4,0.244,0.76,0.507,0.155,119.30%,38.40%,117.90%,37.30%
736,Sacramento Kings,97,Golden State Warriors,114,1.0,0.585,117.0,114.1,2.9,102.5,19.3,0.227,0.772,0.502,0.131,113.5,111.4,2.1,104.2,20.4,0.244,0.76,0.507,0.155,119.30%,38.40%,117.90%,37.30%
737,Sacramento Kings,125,Golden State Warriors,126,0.0,0.585,117.0,114.1,2.9,102.5,19.3,0.227,0.772,0.502,0.131,113.5,111.4,2.1,104.2,20.4,0.244,0.76,0.507,0.155,119.30%,38.40%,117.90%,37.30%
738,Sacramento Kings,118,Golden State Warriors,99,0.0,0.585,117.0,114.1,2.9,102.5,19.3,0.227,0.772,0.502,0.131,113.5,111.4,2.1,104.2,20.4,0.244,0.76,0.507,0.155,119.30%,38.40%,117.90%,37.30%
739,Indiana Pacers,112,Golden State Warriors,104,1.0,0.427,111.0,115.4,-4.4,103.8,18.9,0.234,0.722,0.478,0.142,113.5,111.4,2.1,104.2,20.4,0.244,0.76,0.507,0.155,115.30%,35.60%,117.90%,37.30%
740,Minnesota Timberwolves,104,Golden State Warriors,109,0.0,0.512,111.3,111.1,0.2,103.4,18.6,0.215,0.743,0.484,0.147,113.5,111.4,2.1,104.2,20.4,0.244,0.76,0.507,0.155,117.10%,37.10%,117.90%,37.30%
741,Minnesota Timberwolves,99,Golden State Warriors,96,1.0,0.512,111.3,111.1,0.2,103.4,18.6,0.215,0.743,0.484,0.147,113.5,111.4,2.1,104.2,20.4,0.244,0.76,0.507,0.155,117.10%,37.10%,117.90%,37.30%
742,Denver Nuggets,128,Golden State Warriors,123,1.0,0.646,115.0,111.7,3.3,100.3,20.5,0.248,0.764,0.513,0.144,113.5,111.4,2.1,104.2,20.4,0.244,0.76,0.507,0.155,119.00%,37.90%,117.90%,37.30%
743,New Orleans Pelicans,99,Golden State Warriors,108,1.0,0.512,111.8,109.9,1.9,101.4,18.5,0.247,0.774,0.511,0.143,113.5,111.4,2.1,104.2,20.4,0.244,0.76,0.507,0.155,115.40%,35.90%,117.90%,37.30%
